matrix_name,rows,cols,nz,compiler_option,thread_option,chunk_size_option,scheduling_option,exec_time
cage3.mtx,5,5,19,Nan,1,10,guided,0.020981
cage3.mtx,5,5,19,Nan,1,10,guided,0.021219
cage3.mtx,5,5,19,Nan,1,10,guided,0.030041
cage3.mtx,5,5,19,Nan,1,100,static,0.030041
cage3.mtx,5,5,19,Nan,1,100,static,0.030041
cage3.mtx,5,5,19,Nan,1,100,static,0.026941
cage3.mtx,5,5,19,Nan,1,100,static,0.026941
cage3.mtx,5,5,19,Nan,1,100,static,0.029087
cage3.mtx,5,5,19,Nan,1,100,static,0.029087
cage3.mtx,5,5,19,Nan,1,100,static,0.029087
cage3.mtx,5,5,19,Nan,1,100,static,0.029087
cage3.mtx,5,5,19,Nan,1,100,static,0.030041
cage3.mtx,5,5,19,Nan,1,100,static,0.030041
cage3.mtx,5,5,19,Nan,1,100,dynamic,0.029087
cage3.mtx,5,5,19,Nan,1,100,dynamic,0.028849
cage3.mtx,5,5,19,Nan,1,100,dynamic,0.029087
cage3.mtx,5,5,19,Nan,1,100,dynamic,0.029087
cage3.mtx,5,5,19,Nan,1,100,dynamic,0.027895
cage3.mtx,5,5,19,Nan,1,100,dynamic,0.028849
cage3.mtx,5,5,19,Nan,1,100,dynamic,0.029087
cage3.mtx,5,5,19,Nan,1,100,dynamic,0.028849
cage3.mtx,5,5,19,Nan,1,100,dynamic,0.030041
cage3.mtx,5,5,19,Nan,1,100,dynamic,0.028849
cage3.mtx,5,5,19,Nan,1,100,guided,0.031948
cage3.mtx,5,5,19,Nan,1,100,guided,0.029087
cage3.mtx,5,5,19,Nan,1,100,guided,0.028849
cage3.mtx,5,5,19,Nan,1,100,guided,0.027180
cage3.mtx,5,5,19,Nan,1,100,guided,0.030041
cage3.mtx,5,5,19,Nan,1,100,guided,0.025988
cage3.mtx,5,5,19,Nan,1,100,guided,0.026941
cage3.mtx,5,5,19,Nan,1,100,guided,0.029087
cage3.mtx,5,5,19,Nan,1,100,guided,0.022888
cage3.mtx,5,5,19,Nan,1,100,guided,0.049114
cage3.mtx,5,5,19,Nan,1,1000,static,0.025034
cage3.mtx,5,5,19,Nan,1,1000,static,0.030041
cage3.mtx,5,5,19,Nan,1,1000,static,0.026941
cage3.mtx,5,5,19,Nan,1,1000,static,0.027895
cage3.mtx,5,5,19,Nan,1,1000,static,0.024080
cage3.mtx,5,5,19,Nan,1,1000,static,0.025988
cage3.mtx,5,5,19,Nan,1,1000,static,0.023127
cage3.mtx,5,5,19,Nan,1,1000,static,0.023842
cage3.mtx,5,5,19,Nan,1,1000,static,0.021219
cage3.mtx,5,5,19,Nan,1,1000,static,0.030041
cage3.mtx,5,5,19,Nan,1,1000,dynamic,0.026941
cage3.mtx,5,5,19,Nan,1,1000,dynamic,0.029087
cage3.mtx,5,5,19,Nan,1,1000,dynamic,0.028849
cage3.mtx,5,5,19,Nan,1,1000,dynamic,0.050783
cage3.mtx,5,5,19,Nan,1,1000,dynamic,0.029087
cage3.mtx,5,5,19,Nan,1,1000,dynamic,0.031948
cage3.mtx,5,5,19,Nan,1,1000,dynamic,0.028849
cage3.mtx,5,5,19,Nan,1,1000,dynamic,0.030041
cage3.mtx,5,5,19,Nan,1,1000,dynamic,0.028849
cage3.mtx,5,5,19,Nan,1,1000,dynamic,0.030041
cage3.mtx,5,5,19,Nan,1,1000,guided,0.029087
cage3.mtx,5,5,19,Nan,1,1000,guided,0.028849
cage3.mtx,5,5,19,Nan,1,1000,guided,0.030041
cage3.mtx,5,5,19,Nan,1,1000,guided,0.030041
cage3.mtx,5,5,19,Nan,1,1000,guided,0.028849
cage3.mtx,5,5,19,Nan,1,1000,guided,0.029087
cage3.mtx,5,5,19,Nan,1,1000,guided,0.028849
cage3.mtx,5,5,19,Nan,1,1000,guided,0.028849
cage3.mtx,5,5,19,Nan,1,1000,guided,0.029087
cage3.mtx,5,5,19,Nan,1,1000,guided,0.027180
cage3.mtx,5,5,19,Nan,2,1,static,0.202179
cage3.mtx,5,5,19,Nan,2,1,static,0.185966
cage3.mtx,5,5,19,Nan,2,1,static,0.159025
cage3.mtx,5,5,19,Nan,2,1,static,0.135183
cage3.mtx,5,5,19,Nan,2,1,static,0.131845
cage3.mtx,5,5,19,Nan,2,1,static,0.188112
cage3.mtx,5,5,19,Nan,2,1,static,0.196218
cage3.mtx,5,5,19,Nan,2,1,static,0.130892
cage3.mtx,5,5,19,Nan,2,1,static,0.195026
cage3.mtx,5,5,19,Nan,2,1,static,0.123024
cage3.mtx,5,5,19,Nan,2,1,dynamic,0.210047
cage3.mtx,5,5,19,Nan,2,1,dynamic,
cage3.mtx,5,5,19,Nan,2,1,dynamic,0.207186
cage3.mtx,5,5,19,Nan,2,1,dynamic,0.149012
cage3.mtx,5,5,19,Nan,2,1,dynamic,0.140905
cage3.mtx,5,5,19,Nan,2,1,dynamic,0.128031
cage3.mtx,5,5,19,Nan,2,1,dynamic,0.172853
cage3.mtx,5,5,19,Nan,2,1,dynamic,0.186205
cage3.mtx,5,5,19,Nan,2,1,dynamic,0.138998
cage3.mtx,5,5,19,Nan,2,1,dynamic,0.194073
cage3.mtx,5,5,19,Nan,2,1,guided,0.195026
cage3.mtx,5,5,19,Nan,2,1,guided,0.119925
cage3.mtx,5,5,19,Nan,2,1,guided,0.174999
cage3.mtx,5,5,19,Nan,2,1,guided,0.197172
cage3.mtx,5,5,19,Nan,2,1,guided,0.185013
cage3.mtx,5,5,19,Nan,2,1,guided,0.193119
cage3.mtx,5,5,19,Nan,2,1,guided,0.189066
cage3.mtx,5,5,19,Nan,2,1,guided,0.199080
cage3.mtx,5,5,19,Nan,2,1,guided,0.137091
cage3.mtx,5,5,19,Nan,2,1,guided,0.180006
cage3.mtx,5,5,19,Nan,2,10,static,0.131845
cage3.mtx,5,5,19,Nan,2,10,static,0.237942
cage3.mtx,5,5,19,Nan,2,10,static,0.110865
cage3.mtx,5,5,19,Nan,2,10,static,0.181913
cage3.mtx,5,5,19,Nan,2,10,static,0.180006
cage3.mtx,5,5,19,Nan,2,10,static,0.118971
cage3.mtx,5,5,19,Nan,2,10,static,0.185013
cage3.mtx,5,5,19,Nan,2,10,static,0.217915
cage3.mtx,5,5,19,Nan,2,10,static,0.151157
cage3.mtx,5,5,19,Nan,2,10,static,0.133991
cage3.mtx,5,5,19,Nan,2,10,dynamic,0.131130
cage3.mtx,5,5,19,Nan,2,10,dynamic,0.178099
cage3.mtx,5,5,19,Nan,2,10,dynamic,0.123978
cage3.mtx,5,5,19,Nan,2,10,dynamic,0.189066
cage3.mtx,5,5,19,Nan,2,10,dynamic,0.177145
cage3.mtx,5,5,19,Nan,2,10,dynamic,0.216007
cage3.mtx,5,5,19,Nan,2,10,dynamic,0.221014
cage3.mtx,5,5,19,Nan,2,10,dynamic,0.188112
cage3.mtx,5,5,19,Nan,2,10,dynamic,0.157833
cage3.mtx,5,5,19,Nan,2,10,dynamic,0.210047
cage3.mtx,5,5,19,Nan,2,10,guided,0.162125
cage3.mtx,5,5,19,Nan,2,10,guided,0.149012
cage3.mtx,5,5,19,Nan,2,10,guided,0.129938
cage3.mtx,5,5,19,Nan,2,10,guided,0.167847
cage3.mtx,5,5,19,Nan,2,10,guided,0.202179
cage3.mtx,5,5,19,Nan,2,10,guided,0.172853
cage3.mtx,5,5,19,Nan,2,10,guided,0.183105
cage3.mtx,5,5,19,Nan,2,10,guided,0.192165
cage3.mtx,5,5,19,Nan,2,10,guided,0.178814
cage3.mtx,5,5,19,Nan,2,10,guided,0.227928
cage3.mtx,5,5,19,Nan,2,100,static,0.180006
cage3.mtx,5,5,19,Nan,2,100,static,0.178099
cage3.mtx,5,5,19,Nan,2,100,static,0.138044
cage3.mtx,5,5,19,Nan,2,100,static,0.128031
cage3.mtx,5,5,19,Nan,2,100,static,0.178814
cage3.mtx,5,5,19,Nan,2,100,static,0.185966
cage3.mtx,5,5,19,Nan,2,100,static,0.175953
cage3.mtx,5,5,19,Nan,2,100,static,0.194788
cage3.mtx,5,5,19,Nan,2,100,static,0.117064
cage3.mtx,5,5,19,Nan,2,100,static,0.169992
cage3.mtx,5,5,19,Nan,2,100,dynamic,0.204802
cage3.mtx,5,5,19,Nan,2,100,dynamic,0.159025
cage3.mtx,5,5,19,Nan,2,100,dynamic,0.101805
cage3.mtx,5,5,19,Nan,2,100,dynamic,0.185966
cage3.mtx,5,5,19,Nan,2,100,dynamic,0.184059
cage3.mtx,5,5,19,Nan,2,100,dynamic,0.178099
cage3.mtx,5,5,19,Nan,2,100,dynamic,0.132084
cage3.mtx,5,5,19,Nan,2,100,dynamic,0.136852
cage3.mtx,5,5,19,Nan,2,100,dynamic,0.123024
cage3.mtx,5,5,19,Nan,2,100,dynamic,0.180960
cage3.mtx,5,5,19,Nan,2,100,guided,0.130892
cage3.mtx,5,5,19,Nan,2,100,guided,0.225067
cage3.mtx,5,5,19,Nan,2,100,guided,0.139236
cage3.mtx,5,5,19,Nan,2,100,guided,0.130177
cage3.mtx,5,5,19,Nan,2,100,guided,0.183821
cage3.mtx,5,5,19,Nan,2,100,guided,0.180006
cage3.mtx,5,5,19,Nan,2,100,guided,0.136852
cage3.mtx,5,5,19,Nan,2,100,guided,0.185013
cage3.mtx,5,5,19,Nan,2,100,guided,0.144958
cage3.mtx,5,5,19,Nan,2,100,guided,0.174046
cage3.mtx,5,5,19,Nan,2,1000,static,0.185013
cage3.mtx,5,5,19,Nan,2,1000,static,0.226021
cage3.mtx,5,5,19,Nan,2,1000,static,0.189066
cage3.mtx,5,5,19,Nan,2,1000,static,0.127077
cage3.mtx,5,5,19,Nan,2,1000,static,0.108004
cage3.mtx,5,5,19,Nan,2,1000,static,0.113964
cage3.mtx,5,5,19,Nan,2,1000,static,0.106812
cage3.mtx,5,5,19,Nan,2,1000,static,0.105858
cage3.mtx,5,5,19,Nan,2,1000,static,0.134945
cage3.mtx,5,5,19,Nan,2,1000,static,0.161171
cage3.mtx,5,5,19,Nan,2,1000,dynamic,0.155210
cage3.mtx,5,5,19,Nan,2,1000,dynamic,0.200987
cage3.mtx,5,5,19,Nan,2,1000,dynamic,0.196934
cage3.mtx,5,5,19,Nan,2,1000,dynamic,0.134945
cage3.mtx,5,5,19,Nan,2,1000,dynamic,0.177860
cage3.mtx,5,5,19,Nan,2,1000,dynamic,0.175953
cage3.mtx,5,5,19,Nan,2,1000,dynamic,0.189066
cage3.mtx,5,5,19,Nan,2,1000,dynamic,0.185966
cage3.mtx,5,5,19,Nan,2,1000,dynamic,0.221968
cage3.mtx,5,5,19,Nan,2,1000,dynamic,0.211000
cage3.mtx,5,5,19,Nan,2,1000,guided,0.157118
cage3.mtx,5,5,19,Nan,2,1000,guided,0.178814
cage3.mtx,5,5,19,Nan,2,1000,guided,0.185966
cage3.mtx,5,5,19,Nan,2,1000,guided,0.167847
cage3.mtx,5,5,19,Nan,2,1000,guided,0.160933
cage3.mtx,5,5,19,Nan,2,1000,guided,0.126123
cage3.mtx,5,5,19,Nan,2,1000,guided,0.133991
cage3.mtx,5,5,19,Nan,2,1000,guided,0.154018
cage3.mtx,5,5,19,Nan,2,1000,guided,0.128984
cage3.mtx,5,5,19,Nan,2,1000,guided,0.133991
cage3.mtx,5,5,19,Nan,4,1,static,0.263929
cage3.mtx,5,5,19,Nan,4,1,static,0.257969
cage3.mtx,5,5,19,Nan,4,1,static,0.190020
cage3.mtx,5,5,19,Nan,4,1,static,0.272036
cage3.mtx,5,5,19,Nan,4,1,static,0.247955
cage3.mtx,5,5,19,Nan,4,1,static,0.217199
cage3.mtx,5,5,19,Nan,4,1,static,0.296831
cage3.mtx,5,5,19,Nan,4,1,static,0.284910
cage3.mtx,5,5,19,Nan,4,1,static,0.238895
cage3.mtx,5,5,19,Nan,4,1,static,0.880957
cage3.mtx,5,5,19,Nan,4,1,dynamic,0.274897
cage3.mtx,5,5,19,Nan,4,1,dynamic,0.263929
cage3.mtx,5,5,19,Nan,4,1,dynamic,0.273228
cage3.mtx,5,5,19,Nan,4,1,dynamic,0.278950
cage3.mtx,5,5,19,Nan,4,1,dynamic,0.197887
cage3.mtx,5,5,19,Nan,4,1,dynamic,0.237942
cage3.mtx,5,5,19,Nan,4,1,dynamic,0.231028
cage3.mtx,5,5,19,Nan,4,1,dynamic,0.277042
cage3.mtx,5,5,19,Nan,4,1,dynamic,0.312090
cage3.mtx,5,5,19,Nan,4,1,dynamic,0.274897
cage3.mtx,5,5,19,Nan,4,1,guided,0.226974
cage3.mtx,5,5,19,Nan,4,1,guided,0.236988
cage3.mtx,5,5,19,Nan,4,1,guided,0.238895
cage3.mtx,5,5,19,Nan,4,1,guided,0.252962
cage3.mtx,5,5,19,Nan,4,1,guided,0.201941
cage3.mtx,5,5,19,Nan,4,1,guided,0.272989
cage3.mtx,5,5,19,Nan,4,1,guided,0.266075
cage3.mtx,5,5,19,Nan,4,1,guided,0.229836
cage3.mtx,5,5,19,Nan,4,1,guided,0.252008
cage3.mtx,5,5,19,Nan,4,1,guided,0.239849
cage3.mtx,5,5,19,Nan,4,10,static,0.274897
cage3.mtx,5,5,19,Nan,4,10,static,0.232935
cage3.mtx,5,5,19,Nan,4,10,static,0.305891
cage3.mtx,5,5,19,Nan,4,10,static,0.264168
cage3.mtx,5,5,19,Nan,4,10,static,0.251055
cage3.mtx,5,5,19,Nan,4,10,static,0.308990
cage3.mtx,5,5,19,Nan,4,10,static,0.274897
cage3.mtx,5,5,19,Nan,4,10,static,0.284195
cage3.mtx,5,5,19,Nan,4,10,static,0.266075
cage3.mtx,5,5,19,Nan,4,10,static,0.288963
cage3.mtx,5,5,19,Nan,4,10,dynamic,0.262022
cage3.mtx,5,5,19,Nan,4,10,dynamic,0.203133
cage3.mtx,5,5,19,Nan,4,10,dynamic,0.227928
cage3.mtx,5,5,19,Nan,4,10,dynamic,0.263929
cage3.mtx,5,5,19,Nan,4,10,dynamic,0.308990
cage3.mtx,5,5,19,Nan,4,10,dynamic,0.257969
cage3.mtx,5,5,19,Nan,4,10,dynamic,0.254869
cage3.mtx,5,5,19,Nan,4,10,dynamic,0.229120
cage3.mtx,5,5,19,Nan,4,10,dynamic,0.279188
cage3.mtx,5,5,19,Nan,4,10,dynamic,0.312090
cage3.mtx,5,5,19,Nan,4,10,guided,0.268936
cage3.mtx,5,5,19,Nan,4,10,guided,0.612020
cage3.mtx,5,5,19,Nan,4,10,guided,0.298023
cage3.mtx,5,5,19,Nan,4,10,guided,0.298977
cage3.mtx,5,5,19,Nan,4,10,guided,0.187874
cage3.mtx,5,5,19,Nan,4,10,guided,0.223875
cage3.mtx,5,5,19,Nan,4,10,guided,0.288963
cage3.mtx,5,5,19,Nan,4,10,guided,0.307798
cage3.mtx,5,5,19,Nan,4,10,guided,0.280857
cage3.mtx,5,5,19,Nan,4,10,guided,0.257015
cage3.mtx,5,5,19,Nan,4,100,static,0.277996
cage3.mtx,5,5,19,Nan,4,100,static,0.231028
cage3.mtx,5,5,19,Nan,4,100,static,0.294924
cage3.mtx,5,5,19,Nan,4,100,static,0.216961
cage3.mtx,5,5,19,Nan,4,100,static,0.314951
cage3.mtx,5,5,19,Nan,4,100,static,0.283957
cage3.mtx,5,5,19,Nan,4,100,static,0.283957
cage3.mtx,5,5,19,Nan,4,100,static,0.225067
cage3.mtx,5,5,19,Nan,4,100,static,0.272036
cage3.mtx,5,5,19,Nan,4,100,static,0.266075
cage3.mtx,5,5,19,Nan,4,100,dynamic,0.230074
cage3.mtx,5,5,19,Nan,4,100,dynamic,0.245810
cage3.mtx,5,5,19,Nan,4,100,dynamic,0.174046
cage3.mtx,5,5,19,Nan,4,100,dynamic,0.226974
cage3.mtx,5,5,19,Nan,4,100,dynamic,0.203133
cage3.mtx,5,5,19,Nan,4,100,dynamic,0.214100
cage3.mtx,5,5,19,Nan,4,100,dynamic,0.265121
cage3.mtx,5,5,19,Nan,4,100,dynamic,0.164986
cage3.mtx,5,5,19,Nan,4,100,dynamic,0.148058
cage3.mtx,5,5,19,Nan,4,100,dynamic,0.147104
cage3.mtx,5,5,19,Nan,4,100,guided,0.300169
cage3.mtx,5,5,19,Nan,4,100,guided,0.284195
cage3.mtx,5,5,19,Nan,4,100,guided,0.296831
cage3.mtx,5,5,19,Nan,4,100,guided,0.247002
cage3.mtx,5,5,19,Nan,4,100,guided,0.252008
cage3.mtx,5,5,19,Nan,4,100,guided,0.187874
cage3.mtx,5,5,19,Nan,4,100,guided,0.265121
cage3.mtx,5,5,19,Nan,4,100,guided,0.266075
cage3.mtx,5,5,19,Nan,4,100,guided,0.282049
cage3.mtx,5,5,19,Nan,4,100,guided,0.262976
cage3.mtx,5,5,19,Nan,4,1000,static,0.236034
cage3.mtx,5,5,19,Nan,4,1000,static,0.244141
cage3.mtx,5,5,19,Nan,4,1000,static,0.257969
cage3.mtx,5,5,19,Nan,4,1000,static,0.256062
cage3.mtx,5,5,19,Nan,4,1000,static,0.260115
cage3.mtx,5,5,19,Nan,4,1000,static,0.216961
cage3.mtx,5,5,19,Nan,4,1000,static,0.263929
cage3.mtx,5,5,19,Nan,4,1000,static,0.211954
cage3.mtx,5,5,19,Nan,4,1000,static,0.256062
cage3.mtx,5,5,19,Nan,4,1000,static,0.280142
cage3.mtx,5,5,19,Nan,4,1000,dynamic,0.194073
cage3.mtx,5,5,19,Nan,4,1000,dynamic,0.241041
cage3.mtx,5,5,19,Nan,4,1000,dynamic,0.199080
cage3.mtx,5,5,19,Nan,4,1000,dynamic,0.264168
cage3.mtx,5,5,19,Nan,4,1000,dynamic,0.220060
cage3.mtx,5,5,19,Nan,4,1000,dynamic,0.262976
cage3.mtx,5,5,19,Nan,4,1000,dynamic,0.239849
cage3.mtx,5,5,19,Nan,4,1000,dynamic,0.200987
cage3.mtx,5,5,19,Nan,4,1000,dynamic,0.298977
cage3.mtx,5,5,19,Nan,4,1000,dynamic,0.262022
cage3.mtx,5,5,19,Nan,4,1000,guided,0.245094
cage3.mtx,5,5,19,Nan,4,1000,guided,0.227928
cage3.mtx,5,5,19,Nan,4,1000,guided,0.255108
cage3.mtx,5,5,19,Nan,4,1000,guided,0.228167
cage3.mtx,5,5,19,Nan,4,1000,guided,0.239849
cage3.mtx,5,5,19,Nan,4,1000,guided,0.197887
cage3.mtx,5,5,19,Nan,4,1000,guided,0.224829
cage3.mtx,5,5,19,Nan,4,1000,guided,0.262976
cage3.mtx,5,5,19,Nan,4,1000,guided,0.236988
cage3.mtx,5,5,19,Nan,4,1000,guided,0.233889
cage3.mtx,5,5,19,Nan,8,1,static,0.385046
cage3.mtx,5,5,19,Nan,8,1,static,0.443935
cage3.mtx,5,5,19,Nan,8,1,static,0.416040
cage3.mtx,5,5,19,Nan,8,1,static,0.404119
cage3.mtx,5,5,19,Nan,8,1,static,0.334978
cage3.mtx,5,5,19,Nan,8,1,static,0.436068
cage3.mtx,5,5,19,Nan,8,1,static,0.441074
cage3.mtx,5,5,19,Nan,8,1,static,
cage3.mtx,5,5,19,Nan,8,1,static,0.441790
cage3.mtx,5,5,19,Nan,8,1,static,0.375986
cage3.mtx,5,5,19,Nan,8,1,dynamic,0.489950
cage3.mtx,5,5,19,Nan,8,1,dynamic,0.450134
cage3.mtx,5,5,19,Nan,8,1,dynamic,0.353098
cage3.mtx,5,5,19,Nan,8,1,dynamic,0.349045
cage3.mtx,5,5,19,Nan,8,1,dynamic,0.330925
cage3.mtx,5,5,19,Nan,8,1,dynamic,0.486135
cage3.mtx,5,5,19,Nan,8,1,dynamic,0.391960
cage3.mtx,5,5,19,Nan,8,1,dynamic,0.410080
cage3.mtx,5,5,19,Nan,8,1,dynamic,0.380039
cage3.mtx,5,5,19,Nan,8,1,dynamic,0.374079
cage3.mtx,5,5,19,Nan,8,1,guided,
cage3.mtx,5,5,19,Nan,8,1,guided,0.466824
cage3.mtx,5,5,19,Nan,8,1,guided,
cage3.mtx,5,5,19,Nan,8,1,guided,0.449896
cage3.mtx,5,5,19,Nan,8,1,guided,0.436783
cage3.mtx,5,5,19,Nan,8,1,guided,0.427008
cage3.mtx,5,5,19,Nan,8,1,guided,0.392914
cage3.mtx,5,5,19,Nan,8,1,guided,0.427961
cage3.mtx,5,5,19,Nan,8,1,guided,0.380993
cage3.mtx,5,5,19,Nan,8,1,guided,0.359058
cage3.mtx,5,5,19,Nan,8,10,static,0.411987
cage3.mtx,5,5,19,Nan,8,10,static,0.450134
cage3.mtx,5,5,19,Nan,8,10,static,0.484943
cage3.mtx,5,5,19,Nan,8,10,static,0.400066
cage3.mtx,5,5,19,Nan,8,10,static,0.464916
cage3.mtx,5,5,19,Nan,8,10,static,0.456095
cage3.mtx,5,5,19,Nan,8,10,static,0.428915
cage3.mtx,5,5,19,Nan,8,10,static,0.462055
cage3.mtx,5,5,19,Nan,8,10,static,0.416040
cage3.mtx,5,5,19,Nan,8,10,static,0.448942
cage3.mtx,5,5,19,Nan,8,10,dynamic,0.382900
cage3.mtx,5,5,19,Nan,8,10,dynamic,0.344038
cage3.mtx,5,5,19,Nan,8,10,dynamic,0.452995
cage3.mtx,5,5,19,Nan,8,10,dynamic,0.349998
cage3.mtx,5,5,19,Nan,8,10,dynamic,0.276089
cage3.mtx,5,5,19,Nan,8,10,dynamic,0.336170
cage3.mtx,5,5,19,Nan,8,10,dynamic,0.389099
cage3.mtx,5,5,19,Nan,8,10,dynamic,0.449896
cage3.mtx,5,5,19,Nan,8,10,dynamic,0.463009
cage3.mtx,5,5,19,Nan,8,10,dynamic,0.440121
cage3.mtx,5,5,19,Nan,8,10,guided,0.437021
cage3.mtx,5,5,19,Nan,8,10,guided,0.438929
cage3.mtx,5,5,19,Nan,8,10,guided,0.467062
cage3.mtx,5,5,19,Nan,8,10,guided,0.334978
cage3.mtx,5,5,19,Nan,8,10,guided,0.416994
cage3.mtx,5,5,19,Nan,8,10,guided,0.903845
cage3.mtx,5,5,19,Nan,8,10,guided,0.393152
cage3.mtx,5,5,19,Nan,8,10,guided,0.416040
cage3.mtx,5,5,19,Nan,8,10,guided,0.380993
cage3.mtx,5,5,19,Nan,8,10,guided,0.392914
cage3.mtx,5,5,19,Nan,8,100,static,0.399113
cage3.mtx,5,5,19,Nan,8,100,static,0.347137
cage3.mtx,5,5,19,Nan,8,100,static,0.414848
cage3.mtx,5,5,19,Nan,8,100,static,0.408888
cage3.mtx,5,5,19,Nan,8,100,static,0.396967
cage3.mtx,5,5,19,Nan,8,100,static,0.386953
cage3.mtx,5,5,19,Nan,8,100,static,0.333071
cage3.mtx,5,5,19,Nan,8,100,static,0.409126
cage3.mtx,5,5,19,Nan,8,100,static,0.453949
cage3.mtx,5,5,19,Nan,8,100,static,0.397205
cage3.mtx,5,5,19,Nan,8,100,dynamic,0.423193
cage3.mtx,5,5,19,Nan,8,100,dynamic,0.412941
cage3.mtx,5,5,19,Nan,8,100,dynamic,0.420094
cage3.mtx,5,5,19,Nan,8,100,dynamic,0.351191
cage3.mtx,5,5,19,Nan,8,100,dynamic,0.406027
cage3.mtx,5,5,19,Nan,8,100,dynamic,0.470877
cage3.mtx,5,5,19,Nan,8,100,dynamic,0.321150
cage3.mtx,5,5,19,Nan,8,100,dynamic,0.449896
cage3.mtx,5,5,19,Nan,8,100,dynamic,0.398159
cage3.mtx,5,5,19,Nan,8,100,dynamic,0.483036
cage3.mtx,5,5,19,Nan,8,100,guided,0.404835
cage3.mtx,5,5,19,Nan,8,100,guided,0.471115
cage3.mtx,5,5,19,Nan,8,100,guided,0.750065
cage3.mtx,5,5,19,Nan,8,100,guided,0.413895
cage3.mtx,5,5,19,Nan,8,100,guided,0.374079
cage3.mtx,5,5,19,Nan,8,100,guided,0.331163
cage3.mtx,5,5,19,Nan,8,100,guided,0.416040
cage3.mtx,5,5,19,Nan,8,100,guided,0.443935
cage3.mtx,5,5,19,Nan,8,100,guided,0.447035
cage3.mtx,5,5,19,Nan,8,100,guided,0.447035
cage3.mtx,5,5,19,Nan,8,1000,static,0.459909
cage3.mtx,5,5,19,Nan,8,1000,static,0.474930
cage3.mtx,5,5,19,Nan,8,1000,static,0.447989
cage3.mtx,5,5,19,Nan,8,1000,static,0.458956
cage3.mtx,5,5,19,Nan,8,1000,static,0.442028
cage3.mtx,5,5,19,Nan,8,1000,static,0.451088
cage3.mtx,5,5,19,Nan,8,1000,static,0.446081
cage3.mtx,5,5,19,Nan,8,1000,static,0.480890
cage3.mtx,5,5,19,Nan,8,1000,static,0.396013
cage3.mtx,5,5,19,Nan,8,1000,static,0.361919
cage3.mtx,5,5,19,Nan,8,1000,dynamic,0.461102
cage3.mtx,5,5,19,Nan,8,1000,dynamic,0.427008
cage3.mtx,5,5,19,Nan,8,1000,dynamic,0.381947
cage3.mtx,5,5,19,Nan,8,1000,dynamic,0.417948
cage3.mtx,5,5,19,Nan,8,1000,dynamic,0.378132
cage3.mtx,5,5,19,Nan,8,1000,dynamic,0.350952
cage3.mtx,5,5,19,Nan,8,1000,dynamic,0.327110
cage3.mtx,5,5,19,Nan,8,1000,dynamic,0.392914
cage3.mtx,5,5,19,Nan,8,1000,dynamic,0.423908
cage3.mtx,5,5,19,Nan,8,1000,dynamic,0.400066
cage3.mtx,5,5,19,Nan,8,1000,guided,0.351906
cage3.mtx,5,5,19,Nan,8,1000,guided,0.343084
cage3.mtx,5,5,19,Nan,8,1000,guided,0.463009
cage3.mtx,5,5,19,Nan,8,1000,guided,0.416040
cage3.mtx,5,5,19,Nan,8,1000,guided,0.384092
cage3.mtx,5,5,19,Nan,8,1000,guided,0.369072
cage3.mtx,5,5,19,Nan,8,1000,guided,0.446081
cage3.mtx,5,5,19,Nan,8,1000,guided,0.722885
cage3.mtx,5,5,19,Nan,8,1000,guided,0.465870
cage3.mtx,5,5,19,Nan,8,1000,guided,0.362158
slide_matrix.mtx,6,6,8,Nan,1,1,static,0.035048
slide_matrix.mtx,6,6,8,Nan,1,1,static,0.029087
slide_matrix.mtx,6,6,8,Nan,1,1,static,0.031948
slide_matrix.mtx,6,6,8,Nan,1,1,static,0.027895
slide_matrix.mtx,6,6,8,Nan,1,1,static,0.030994
slide_matrix.mtx,6,6,8,Nan,1,1,static,0.024080
slide_matrix.mtx,6,6,8,Nan,1,1,static,0.029087
slide_matrix.mtx,6,6,8,Nan,1,1,static,0.028849
slide_matrix.mtx,6,6,8,Nan,1,1,static,0.028849
slide_matrix.mtx,6,6,8,Nan,1,1,static,0.031948
slide_matrix.mtx,6,6,8,Nan,1,1,dynamic,0.030041
slide_matrix.mtx,6,6,8,Nan,1,1,dynamic,0.030041
slide_matrix.mtx,6,6,8,Nan,1,1,dynamic,0.025034
slide_matrix.mtx,6,6,8,Nan,1,1,dynamic,0.022888
slide_matrix.mtx,6,6,8,Nan,1,1,dynamic,0.024080
slide_matrix.mtx,6,6,8,Nan,1,1,dynamic,0.023127
slide_matrix.mtx,6,6,8,Nan,1,1,dynamic,0.023127
slide_matrix.mtx,6,6,8,Nan,1,1,dynamic,0.025034
slide_matrix.mtx,6,6,8,Nan,1,1,dynamic,0.025034
slide_matrix.mtx,6,6,8,Nan,1,1,dynamic,0.025034
slide_matrix.mtx,6,6,8,Nan,1,1,guided,0.023842
slide_matrix.mtx,6,6,8,Nan,1,1,guided,0.023127
slide_matrix.mtx,6,6,8,Nan,1,1,guided,0.023127
slide_matrix.mtx,6,6,8,Nan,1,1,guided,0.023127
slide_matrix.mtx,6,6,8,Nan,1,1,guided,0.030994
slide_matrix.mtx,6,6,8,Nan,1,1,guided,0.030041
slide_matrix.mtx,6,6,8,Nan,1,1,guided,0.025034
slide_matrix.mtx,6,6,8,Nan,1,1,guided,0.030041
slide_matrix.mtx,6,6,8,Nan,1,1,guided,0.028133
slide_matrix.mtx,6,6,8,Nan,1,1,guided,0.027895
