matrix_name,rows,cols,nz,compiler_option,thread_option,chunk_size_option,scheduling_option,exec_time
bayer03.mtx,6747,6747,56196,-O3,1,10,static,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10,static,0.063896
bayer03.mtx,6747,6747,56196,-O3,1,10,static,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10,static,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,10,static,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,10,static,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10,static,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10,dynamic,0.161171
bayer03.mtx,6747,6747,56196,-O3,1,10,dynamic,0.073195
bayer03.mtx,6747,6747,56196,-O3,1,10,dynamic,0.069857
bayer03.mtx,6747,6747,56196,-O3,1,10,dynamic,0.068188
bayer03.mtx,6747,6747,56196,-O3,1,10,dynamic,0.067949
bayer03.mtx,6747,6747,56196,-O3,1,10,dynamic,0.067949
bayer03.mtx,6747,6747,56196,-O3,1,10,dynamic,0.066996
bayer03.mtx,6747,6747,56196,-O3,1,10,dynamic,0.066996
bayer03.mtx,6747,6747,56196,-O3,1,10,dynamic,0.066996
bayer03.mtx,6747,6747,56196,-O3,1,10,dynamic,0.066996
bayer03.mtx,6747,6747,56196,-O3,1,10,guided,0.072956
bayer03.mtx,6747,6747,56196,-O3,1,10,guided,0.059128
bayer03.mtx,6747,6747,56196,-O3,1,10,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,100,static,0.146866
bayer03.mtx,6747,6747,56196,-O3,1,100,static,0.061989
bayer03.mtx,6747,6747,56196,-O3,1,100,static,0.059128
bayer03.mtx,6747,6747,56196,-O3,1,100,static,0.066996
bayer03.mtx,6747,6747,56196,-O3,1,100,static,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,100,static,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,100,static,0.058174
bayer03.mtx,6747,6747,56196,-O3,1,100,static,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,100,static,0.068903
bayer03.mtx,6747,6747,56196,-O3,1,100,static,0.054836
bayer03.mtx,6747,6747,56196,-O3,1,100,dynamic,0.073910
bayer03.mtx,6747,6747,56196,-O3,1,100,dynamic,0.061035
bayer03.mtx,6747,6747,56196,-O3,1,100,dynamic,0.073195
bayer03.mtx,6747,6747,56196,-O3,1,100,dynamic,0.058889
bayer03.mtx,6747,6747,56196,-O3,1,100,dynamic,0.058174
bayer03.mtx,6747,6747,56196,-O3,1,100,dynamic,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,100,dynamic,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,100,dynamic,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,100,dynamic,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,100,dynamic,0.057936
bayer03.mtx,6747,6747,56196,-O3,1,100,guided,0.151157
bayer03.mtx,6747,6747,56196,-O3,1,100,guided,0.061989
bayer03.mtx,6747,6747,56196,-O3,1,100,guided,0.059843
bayer03.mtx,6747,6747,56196,-O3,1,100,guided,0.059128
bayer03.mtx,6747,6747,56196,-O3,1,100,guided,0.057936
bayer03.mtx,6747,6747,56196,-O3,1,100,guided,0.061035
bayer03.mtx,6747,6747,56196,-O3,1,100,guided,0.057936
bayer03.mtx,6747,6747,56196,-O3,1,100,guided,0.058174
bayer03.mtx,6747,6747,56196,-O3,1,100,guided,0.058889
bayer03.mtx,6747,6747,56196,-O3,1,100,guided,0.057936
bayer03.mtx,6747,6747,56196,-O3,1,1000,static,0.156879
bayer03.mtx,6747,6747,56196,-O3,1,1000,static,0.062943
bayer03.mtx,6747,6747,56196,-O3,1,1000,static,0.057936
bayer03.mtx,6747,6747,56196,-O3,1,1000,static,0.071049
bayer03.mtx,6747,6747,56196,-O3,1,1000,static,0.058174
bayer03.mtx,6747,6747,56196,-O3,1,1000,static,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,1000,static,0.057936
bayer03.mtx,6747,6747,56196,-O3,1,1000,static,0.061989
bayer03.mtx,6747,6747,56196,-O3,1,1000,static,0.062943
bayer03.mtx,6747,6747,56196,-O3,1,1000,static,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,1000,dynamic,0.105143
bayer03.mtx,6747,6747,56196,-O3,1,1000,dynamic,0.069857
bayer03.mtx,6747,6747,56196,-O3,1,1000,dynamic,0.058889
bayer03.mtx,6747,6747,56196,-O3,1,1000,dynamic,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,1000,dynamic,0.057220
bayer03.mtx,6747,6747,56196,-O3,1,1000,dynamic,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,1000,dynamic,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,1000,dynamic,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,1000,dynamic,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,1000,dynamic,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,1000,guided,0.115156
bayer03.mtx,6747,6747,56196,-O3,1,1000,guided,0.060081
bayer03.mtx,6747,6747,56196,-O3,1,1000,guided,0.057936
bayer03.mtx,6747,6747,56196,-O3,1,1000,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,1000,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,1000,guided,0.060797
bayer03.mtx,6747,6747,56196,-O3,1,1000,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,1000,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,1000,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,1000,guided,0.068188
bayer03.mtx,6747,6747,56196,-O3,1,10000,static,0.144958
bayer03.mtx,6747,6747,56196,-O3,1,10000,static,0.062943
bayer03.mtx,6747,6747,56196,-O3,1,10000,static,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,10000,static,0.055790
bayer03.mtx,6747,6747,56196,-O3,1,10000,static,0.057220
bayer03.mtx,6747,6747,56196,-O3,1,10000,static,0.055790
bayer03.mtx,6747,6747,56196,-O3,1,10000,static,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10000,static,0.055790
bayer03.mtx,6747,6747,56196,-O3,1,10000,static,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,10000,static,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10000,dynamic,0.148058
bayer03.mtx,6747,6747,56196,-O3,1,10000,dynamic,0.062943
bayer03.mtx,6747,6747,56196,-O3,1,10000,dynamic,0.055790
bayer03.mtx,6747,6747,56196,-O3,1,10000,dynamic,0.065804
bayer03.mtx,6747,6747,56196,-O3,1,10000,dynamic,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10000,dynamic,0.055790
bayer03.mtx,6747,6747,56196,-O3,1,10000,dynamic,0.054836
bayer03.mtx,6747,6747,56196,-O3,1,10000,dynamic,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10000,dynamic,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10000,dynamic,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10000,guided,0.073910
bayer03.mtx,6747,6747,56196,-O3,1,10000,guided,0.058889
bayer03.mtx,6747,6747,56196,-O3,1,10000,guided,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,10000,guided,0.056982
bayer03.mtx,6747,6747,56196,-O3,1,10000,guided,0.061035
bayer03.mtx,6747,6747,56196,-O3,1,10000,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10000,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10000,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10000,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,1,10000,guided,0.056028
bayer03.mtx,6747,6747,56196,-O3,2,1,static,0.218868
bayer03.mtx,6747,6747,56196,-O3,2,1,static,0.096798
bayer03.mtx,6747,6747,56196,-O3,2,1,static,0.093937
bayer03.mtx,6747,6747,56196,-O3,2,1,static,0.093937
