matrix_name,rows,cols,nz,compiler_option,thread_option,chunk_size_option,scheduling_option,perf_start,L1_loads,L1_misses,LLC_loads,LLC_misses
G3_circuit.mtx,1585478,1585478,4623152,-O3,16,1,guided,C-N,3902573192,46801697,518908,106134
G3_circuit.mtx,1585478,1585478,4623152,-O3,16,10,static,C-N,3906482108,48703613,1793690,508079
G3_circuit.mtx,1585478,1585478,4623152,-O3,16,10,dynamic,C-N,3905430863,49003447,1803797,247685
G3_circuit.mtx,1585478,1585478,4623152,-O3,16,10,guided,C-N,3902663743,46811011,525102,103595
G3_circuit.mtx,1585478,1585478,4623152,-O3,16,100,static,C-N,3903091082,47229920,921382,169491
G3_circuit.mtx,1585478,1585478,4623152,-O3,16,100,dynamic,C-N,3902919531,47335161,946243,198092
G3_circuit.mtx,1585478,1585478,4623152,-O3,16,100,guided,C-N,3902602050,46834660,526011,100452
G3_circuit.mtx,1585478,1585478,4623152,-O3,16,1000,static,C-N,3902995901,47017713,658462,93739
G3_circuit.mtx,1585478,1585478,4623152,-O3,16,1000,dynamic,C-N,3902624044,47318294,649019,99455
G3_circuit.mtx,1585478,1585478,4623152,-O3,16,1000,guided,C-N,3902493372,46832284,527336,94831
G3_circuit.mtx,1585478,1585478,4623152,-O3,16,10000,static,C-N,3902526775,46795015,537952,91546
G3_circuit.mtx,1585478,1585478,4623152,-O3,16,10000,dynamic,C-N,3902451997,46906795,542458,94047
G3_circuit.mtx,1585478,1585478,4623152,-O3,16,10000,guided,C-N,3902672261,46913703,529952,102679
G3_circuit.mtx,1585478,1585478,4623152,-O3,32,1,static,C-N,3943689762,57104940,6410068,765422
G3_circuit.mtx,1585478,1585478,4623152,-O3,32,1,dynamic,C-N,3932903344,60107397,6863174,532519
G3_circuit.mtx,1585478,1585478,4623152,-O3,32,1,guided,C-N,3904760384,46973147,539636,111071
G3_circuit.mtx,1585478,1585478,4623152,-O3,32,10,static,C-N,3908066465,48793988,1858822,600236
G3_circuit.mtx,1585478,1585478,4623152,-O3,32,10,dynamic,C-N,3907167215,49068721,1772253,450305
G3_circuit.mtx,1585478,1585478,4623152,-O3,32,10,guided,C-N,3904535865,46909994,537713,106382
G3_circuit.mtx,1585478,1585478,4623152,-O3,32,100,static,C-N,3905752884,47395117,999696,222031
G3_circuit.mtx,1585478,1585478,4623152,-O3,32,100,dynamic,C-N,3904819261,47367640,1019374,249147
G3_circuit.mtx,1585478,1585478,4623152,-O3,32,100,guided,C-N,3905132780,46869693,532058,103702
G3_circuit.mtx,1585478,1585478,4623152,-O3,32,1000,static,C-N,3904254614,46913389,653039,113332
G3_circuit.mtx,1585478,1585478,4623152,-O3,32,1000,dynamic,C-N,3904653806,46937085,661461,125135
G3_circuit.mtx,1585478,1585478,4623152,-O3,32,1000,guided,C-N,3904489759,46938304,532279,101299
G3_circuit.mtx,1585478,1585478,4623152,-O3,32,10000,static,C-N,3904923193,46805379,542777,106513
G3_circuit.mtx,1585478,1585478,4623152,-O3,32,10000,dynamic,C-N,3904360411,46889476,531453,101453
G3_circuit.mtx,1585478,1585478,4623152,-O3,32,10000,guided,C-N,3904445597,46838605,544630,112006
G3_circuit.mtx,1585478,1585478,4623152,-O3,64,1,static,C-N,3962491375,57181205,7813988,1284693
G3_circuit.mtx,1585478,1585478,4623152,-O3,64,1,dynamic,C-N,3937903318,62101960,9851055,1720811
G3_circuit.mtx,1585478,1585478,4623152,-O3,64,1,guided,C-N,3930394251,46957068,547714,123267
G3_circuit.mtx,1585478,1585478,4623152,-O3,64,10,static,C-N,3912063457,49120214,2005361,732067
G3_circuit.mtx,1585478,1585478,4623152,-O3,64,10,dynamic,C-N,3947883449,49308175,1946931,813526
G3_circuit.mtx,1585478,1585478,4623152,-O3,64,10,guided,C-N,3908317986,46846006,557162,123940
G3_circuit.mtx,1585478,1585478,4623152,-O3,64,100,static,C-N,3934339161,47349744,1016970,273359
G3_circuit.mtx,1585478,1585478,4623152,-O3,64,100,dynamic,C-N,3924831054,47361565,1041630,326454
G3_circuit.mtx,1585478,1585478,4623152,-O3,64,100,guided,C-N,3908659821,46875575,540316,124572
G3_circuit.mtx,1585478,1585478,4623152,-O3,64,1000,static,C-N,3908826435,46990280,662049,126898
G3_circuit.mtx,1585478,1585478,4623152,-O3,64,1000,dynamic,C-N,3908637303,46898272,670662,167387
G3_circuit.mtx,1585478,1585478,4623152,-O3,64,1000,guided,C-N,3908221675,46840975,540909,126356
G3_circuit.mtx,1585478,1585478,4623152,-O3,64,10000,static,C-N,3918805989,46945658,550559,108991
G3_circuit.mtx,1585478,1585478,4623152,-O3,64,10000,dynamic,C-N,3922687743,46900874,555323,118152
G3_circuit.mtx,1585478,1585478,4623152,-O3,64,10000,guided,C-N,3909340836,46827040,536192,114091
memplus.mtx,17758,17758,126150,-O3,1,1,static,C-N,104818623,986843,13156,2195
memplus.mtx,17758,17758,126150,-O3,1,1,dynamic,C-N,105138246,982708,13155,1459
memplus.mtx,17758,17758,126150,-O3,1,1,guided,C-N,104818934,985177,12865,1927
memplus.mtx,17758,17758,126150,-O3,1,10,static,C-N,104818625,983920,13358,1923
memplus.mtx,17758,17758,126150,-O3,1,10,dynamic,C-N,104850571,986496,13145,1463
memplus.mtx,17758,17758,126150,-O3,1,10,guided,C-N,104818936,983891,12965,1411
memplus.mtx,17758,17758,126150,-O3,1,100,static,C-N,104818625,983350,12432,1794
memplus.mtx,17758,17758,126150,-O3,1,100,dynamic,C-N,104821808,986428,13841,1659
memplus.mtx,17758,17758,126150,-O3,1,100,guided,C-N,104818938,987249,13375,1540
memplus.mtx,17758,17758,126150,-O3,1,1000,static,C-N,104818626,988276,13223,1422
memplus.mtx,17758,17758,126150,-O3,1,1000,dynamic,C-N,104818928,988520,13102,1371
memplus.mtx,17758,17758,126150,-O3,1,1000,guided,C-N,104818939,986322,13474,1609
memplus.mtx,17758,17758,126150,-O3,1,10000,static,C-N,104818628,986126,13473,1649
memplus.mtx,17758,17758,126150,-O3,1,10000,dynamic,C-N,104818642,988247,13015,1884
memplus.mtx,17758,17758,126150,-O3,1,10000,guided,C-N,104818940,987392,12774,1736
memplus.mtx,17758,17758,126150,-O3,2,1,static,C-N,105269923,1013630,14705,1605
memplus.mtx,17758,17758,126150,-O3,2,1,dynamic,C-N,105147255,1064136,35264,1775
memplus.mtx,17758,17758,126150,-O3,2,1,guided,C-N,104827469,983707,14297,1690
memplus.mtx,17758,17758,126150,-O3,2,10,static,C-N,104870827,995451,15722,1472
memplus.mtx,17758,17758,126150,-O3,2,10,dynamic,C-N,104857635,1005365,15885,1468
memplus.mtx,17758,17758,126150,-O3,2,10,guided,C-N,104831204,991172,12778,1764
memplus.mtx,17758,17758,126150,-O3,2,100,static,C-N,104835808,986696,13066,1945
memplus.mtx,17758,17758,126150,-O3,2,100,dynamic,C-N,104828876,987854,14047,1519
memplus.mtx,17758,17758,126150,-O3,2,100,guided,C-N,104830025,986628,13837,1742
memplus.mtx,17758,17758,126150,-O3,2,1000,static,C-N,104830861,987302,12050,1461
memplus.mtx,17758,17758,126150,-O3,2,1000,dynamic,C-N,104826220,989133,12568,1520
memplus.mtx,17758,17758,126150,-O3,2,1000,guided,C-N,104828351,987000,14324,1640
memplus.mtx,17758,17758,126150,-O3,2,10000,static,C-N,104831849,986849,14007,1447
memplus.mtx,17758,17758,126150,-O3,2,10000,dynamic,C-N,104827798,992081,14585,1718
memplus.mtx,17758,17758,126150,-O3,2,10000,guided,C-N,104828170,986242,14200,1530
memplus.mtx,17758,17758,126150,-O3,4,1,static,C-N,105289914,1059443,22181,1718
memplus.mtx,17758,17758,126150,-O3,4,1,dynamic,C-N,105158254,1109389,52222,1748
memplus.mtx,17758,17758,126150,-O3,4,1,guided,C-N,104861615,983785,13789,1754
memplus.mtx,17758,17758,126150,-O3,4,10,static,C-N,104881258,1007552,19323,1656
memplus.mtx,17758,17758,126150,-O3,4,10,dynamic,C-N,104868618,1015481,22053,1557
memplus.mtx,17758,17758,126150,-O3,4,10,guided,C-N,104848565,989323,13799,1725
memplus.mtx,17758,17758,126150,-O3,4,100,static,C-N,104843150,984664,16171,1672
memplus.mtx,17758,17758,126150,-O3,4,100,dynamic,C-N,104846258,992286,16107,1723
memplus.mtx,17758,17758,126150,-O3,4,100,guided,C-N,104846161,989278,14314,1705
memplus.mtx,17758,17758,126150,-O3,4,1000,static,C-N,104841919,983448,13819,1732
memplus.mtx,17758,17758,126150,-O3,4,1000,dynamic,C-N,104837829,986703,14055,1756
memplus.mtx,17758,17758,126150,-O3,4,1000,guided,C-N,104845522,989107,14088,1476
memplus.mtx,17758,17758,126150,-O3,4,10000,static,C-N,104844874,987097,13932,1664
memplus.mtx,17758,17758,126150,-O3,4,10000,dynamic,C-N,104851696,985121,13895,1758
memplus.mtx,17758,17758,126150,-O3,4,10000,guided,C-N,104856034,990120,13250,1459
memplus.mtx,17758,17758,126150,-O3,8,1,static,C-N,105351628,1113840,30564,1754
memplus.mtx,17758,17758,126150,-O3,8,1,dynamic,C-N,105185638,1159916,74561,1842
memplus.mtx,17758,17758,126150,-O3,8,1,guided,C-N,104896302,991918,16179,1714
memplus.mtx,17758,17758,126150,-O3,8,10,static,C-N,104908668,1013987,24468,1506
memplus.mtx,17758,17758,126150,-O3,8,10,dynamic,C-N,104924748,1021347,27770,1524
memplus.mtx,17758,17758,126150,-O3,8,10,guided,C-N,104897759,988951,14536,1684
memplus.mtx,17758,17758,126150,-O3,8,100,static,C-N,104872840,991338,15678,1741
memplus.mtx,17758,17758,126150,-O3,8,100,dynamic,C-N,104902772,993676,15393,1340
memplus.mtx,17758,17758,126150,-O3,8,100,guided,C-N,104867636,990185,14645,1454
memplus.mtx,17758,17758,126150,-O3,8,1000,static,C-N,104863165,990055,14672,1695
memplus.mtx,17758,17758,126150,-O3,8,1000,dynamic,C-N,104869769,986740,14582,1667
memplus.mtx,17758,17758,126150,-O3,8,1000,guided,C-N,104874778,990325,14169,1481
memplus.mtx,17758,17758,126150,-O3,8,10000,static,C-N,104934557,989794,12594,1266
memplus.mtx,17758,17758,126150,-O3,8,10000,dynamic,C-N,104888812,990164,12963,1376
memplus.mtx,17758,17758,126150,-O3,8,10000,guided,C-N,104955328,988457,12997,1520
memplus.mtx,17758,17758,126150,-O3,16,1,static,C-N,105430963,1139229,62701,1812
memplus.mtx,17758,17758,126150,-O3,16,1,dynamic,C-N,105386609,1204957,105612,1839
memplus.mtx,17758,17758,126150,-O3,16,1,guided,C-N,104952600,996951,16668,1410
memplus.mtx,17758,17758,126150,-O3,16,10,static,C-N,104998959,1018801,31070,1344
memplus.mtx,17758,17758,126150,-O3,16,10,dynamic,C-N,105113779,1023816,33862,1707
memplus.mtx,17758,17758,126150,-O3,16,10,guided,C-N,104983726,993940,16690,1352
memplus.mtx,17758,17758,126150,-O3,16,100,static,C-N,104954859,992715,17157,1490
memplus.mtx,17758,17758,126150,-O3,16,100,dynamic,C-N,104988686,994560,17534,1396
memplus.mtx,17758,17758,126150,-O3,16,100,guided,C-N,104966304,994083,15967,1744
memplus.mtx,17758,17758,126150,-O3,16,1000,static,C-N,104969636,990178,16890,1607
memplus.mtx,17758,17758,126150,-O3,16,1000,dynamic,C-N,105015689,994380,16330,1640
memplus.mtx,17758,17758,126150,-O3,16,1000,guided,C-N,105067797,994440,16370,1577
memplus.mtx,17758,17758,126150,-O3,16,10000,static,C-N,105024810,988314,14625,1771
memplus.mtx,17758,17758,126150,-O3,16,10000,dynamic,C-N,105009893,989388,14663,1697
memplus.mtx,17758,17758,126150,-O3,16,10000,guided,C-N,104988515,987811,14910,1866
memplus.mtx,17758,17758,126150,-O3,32,1,static,C-N,105753071,1148460,91349,7188
memplus.mtx,17758,17758,126150,-O3,32,1,dynamic,C-N,105764211,1230728,146002,15887
memplus.mtx,17758,17758,126150,-O3,32,1,guided,C-N,105498006,1004555,22272,2695
memplus.mtx,17758,17758,126150,-O3,32,10,static,C-N,105322144,1022660,36847,6690
memplus.mtx,17758,17758,126150,-O3,32,10,dynamic,C-N,105487241,1034393,39900,6359
memplus.mtx,17758,17758,126150,-O3,32,10,guided,C-N,105315427,1006466,21434,2395
memplus.mtx,17758,17758,126150,-O3,32,100,static,C-N,105278105,1003860,22414,3047
memplus.mtx,17758,17758,126150,-O3,32,100,dynamic,C-N,105356115,1000786,22813,3085
memplus.mtx,17758,17758,126150,-O3,32,100,guided,C-N,105721713,999480,20851,2465
memplus.mtx,17758,17758,126150,-O3,32,1000,static,C-N,105299788,997467,18069,2076
memplus.mtx,17758,17758,126150,-O3,32,1000,dynamic,C-N,105411233,994904,18234,2366
memplus.mtx,17758,17758,126150,-O3,32,1000,guided,C-N,105370052,993848,17920,2451
memplus.mtx,17758,17758,126150,-O3,32,10000,static,C-N,105568748,999479,16196,2006
memplus.mtx,17758,17758,126150,-O3,32,10000,dynamic,C-N,105430120,993921,17433,1795
memplus.mtx,17758,17758,126150,-O3,32,10000,guided,C-N,105428827,993765,17431,1841
memplus.mtx,17758,17758,126150,-O3,64,1,static,C-N,107042161,1164171,112511,16667
memplus.mtx,17758,17758,126150,-O3,64,1,dynamic,C-N,118442248,1255137,177600,31571
memplus.mtx,17758,17758,126150,-O3,64,1,guided,C-N,106904967,1024689,33314,6148
memplus.mtx,17758,17758,126150,-O3,64,10,static,C-N,121124930,1040055,43419,8451
memplus.mtx,17758,17758,126150,-O3,64,10,dynamic,C-N,117624027,1046996,45578,11470
memplus.mtx,17758,17758,126150,-O3,64,10,guided,C-N,106642004,1019307,29807,5670
memplus.mtx,17758,17758,126150,-O3,64,100,static,C-N,119683444,1016046,27980,4689
memplus.mtx,17758,17758,126150,-O3,64,100,dynamic,C-N,106653212,1015261,28261,5735
memplus.mtx,17758,17758,126150,-O3,64,100,guided,C-N,117804794,1017066,26552,4552
memplus.mtx,17758,17758,126150,-O3,64,1000,static,C-N,106600943,1007545,23347,2848
memplus.mtx,17758,17758,126150,-O3,64,1000,dynamic,C-N,106602583,1007393,23186,3807
memplus.mtx,17758,17758,126150,-O3,64,1000,guided,C-N,106607573,1011522,24040,3982
memplus.mtx,17758,17758,126150,-O3,64,10000,static,C-N,118833739,1004449,21071,2660
memplus.mtx,17758,17758,126150,-O3,64,10000,dynamic,C-N,106701389,1004529,21069,2993
memplus.mtx,17758,17758,126150,-O3,64,10000,guided,C-N,106735346,1007344,23256,2992
rajat31.mtx,4690002,4690002,20316253,-O3,1,1,static,C-N,19339800650,271488411,2318543,403650
rajat31.mtx,4690002,4690002,20316253,-O3,1,1,dynamic,C-N,19424220667,270913495,2272769,388494
rajat31.mtx,4690002,4690002,20316253,-O3,1,1,guided,C-N,19339800966,270832142,2347715,398256
rajat31.mtx,4690002,4690002,20316253,-O3,1,10,static,C-N,19339800649,271071025,2324483,401198
rajat31.mtx,4690002,4690002,20316253,-O3,1,10,dynamic,C-N,19348242651,271135611,2382548,402386
rajat31.mtx,4690002,4690002,20316253,-O3,1,10,guided,C-N,19339800885,271120861,2361925,404878
rajat31.mtx,4690002,4690002,20316253,-O3,1,100,static,C-N,19339800647,271098119,2347094,406002
rajat31.mtx,4690002,4690002,20316253,-O3,1,100,dynamic,C-N,19340644846,270732891,2338015,406076
rajat31.mtx,4690002,4690002,20316253,-O3,1,100,guided,C-N,19339800964,271451490,2351060,393293
rajat31.mtx,4690002,4690002,20316253,-O3,1,1000,static,C-N,19339800650,271301332,2355727,404485
rajat31.mtx,4690002,4690002,20316253,-O3,1,1000,dynamic,C-N,19339885065,271388401,2355087,408506
rajat31.mtx,4690002,4690002,20316253,-O3,1,1000,guided,C-N,19339800957,271140194,2339769,405168
rajat31.mtx,4690002,4690002,20316253,-O3,1,10000,static,C-N,19339800658,271528363,2340200,401059
rajat31.mtx,4690002,4690002,20316253,-O3,1,10000,dynamic,C-N,19339809094,271148805,2388377,421706
rajat31.mtx,4690002,4690002,20316253,-O3,1,10000,guided,C-N,19339800964,271121631,2313388,404552
rajat31.mtx,4690002,4690002,20316253,-O3,2,1,static,C-N,19457096087,276588917,2528122,442548
rajat31.mtx,4690002,4690002,20316253,-O3,2,1,dynamic,C-N,19424265701,287407915,5004814,399199
rajat31.mtx,4690002,4690002,20316253,-O3,2,1,guided,C-N,19339857460,270932630,2334512,401710
rajat31.mtx,4690002,4690002,20316253,-O3,2,10,static,C-N,19351570342,275247011,3173905,716077
rajat31.mtx,4690002,4690002,20316253,-O3,2,10,dynamic,C-N,19348286873,274690323,3037157,393325
rajat31.mtx,4690002,4690002,20316253,-O3,2,10,guided,C-N,19339854746,270405618,2370265,399896
rajat31.mtx,4690002,4690002,20316253,-O3,2,100,static,C-N,19341015109,272232540,2847366,601338
rajat31.mtx,4690002,4690002,20316253,-O3,2,100,dynamic,C-N,19340686742,272807156,2850112,530920
rajat31.mtx,4690002,4690002,20316253,-O3,2,100,guided,C-N,19339846143,271132827,2354461,414872
rajat31.mtx,4690002,4690002,20316253,-O3,2,1000,static,C-N,19339965372,271722738,2463105,484240
rajat31.mtx,4690002,4690002,20316253,-O3,2,1000,dynamic,C-N,19339928036,271304227,2435948,467857
rajat31.mtx,4690002,4690002,20316253,-O3,2,1000,guided,C-N,19339843458,271526125,2346627,410118
rajat31.mtx,4690002,4690002,20316253,-O3,2,10000,static,C-N,19339866063,270751793,2373772,434869
rajat31.mtx,4690002,4690002,20316253,-O3,2,10000,dynamic,C-N,19339853069,271120188,2362385,418333
rajat31.mtx,4690002,4690002,20316253,-O3,2,10000,guided,C-N,19339868996,271039492,2336950,399731
rajat31.mtx,4690002,4690002,20316253,-O3,4,1,static,C-N,19457182753,286570561,4071186,591987
rajat31.mtx,4690002,4690002,20316253,-O3,4,1,dynamic,C-N,19424355816,296037492,6916170,407435
rajat31.mtx,4690002,4690002,20316253,-O3,4,1,guided,C-N,19339936476,271018472,2440143,443903
rajat31.mtx,4690002,4690002,20316253,-O3,4,10,static,C-N,19351657308,276640544,4785842,752633
rajat31.mtx,4690002,4690002,20316253,-O3,4,10,dynamic,C-N,19348379951,277903316,4730936,482486
rajat31.mtx,4690002,4690002,20316253,-O3,4,10,guided,C-N,19339924187,271233487,2431280,426026
rajat31.mtx,4690002,4690002,20316253,-O3,4,100,static,C-N,19341105185,273089778,3286736,630267
rajat31.mtx,4690002,4690002,20316253,-O3,4,100,dynamic,C-N,19340782694,272589536,3310941,638322
rajat31.mtx,4690002,4690002,20316253,-O3,4,100,guided,C-N,19339927464,270778415,2386262,440461
rajat31.mtx,4690002,4690002,20316253,-O3,4,1000,static,C-N,19340048812,271820071,2494454,475499
rajat31.mtx,4690002,4690002,20316253,-O3,4,1000,dynamic,C-N,19340023633,271266933,2507906,475400
rajat31.mtx,4690002,4690002,20316253,-O3,4,1000,guided,C-N,19339937907,270793742,2389138,411299
rajat31.mtx,4690002,4690002,20316253,-O3,4,10000,static,C-N,19339964658,270699595,2358004,409574
rajat31.mtx,4690002,4690002,20316253,-O3,4,10000,dynamic,C-N,19339957790,270867915,2338641,425079
rajat31.mtx,4690002,4690002,20316253,-O3,4,10000,guided,C-N,19339929182,271468229,2343324,423770
rajat31.mtx,4690002,4690002,20316253,-O3,8,1,static,C-N,19457379788,299892367,7070608,1306802
rajat31.mtx,4690002,4690002,20316253,-O3,8,1,dynamic,C-N,19424575617,303056715,9352380,417457
rajat31.mtx,4690002,4690002,20316253,-O3,8,1,guided,C-N,19340136205,271152254,2370728,444793
rajat31.mtx,4690002,4690002,20316253,-O3,8,10,static,C-N,19351871983,279727718,6064476,1050270
rajat31.mtx,4690002,4690002,20316253,-O3,8,10,dynamic,C-N,19348587071,280372730,6351011,655834
rajat31.mtx,4690002,4690002,20316253,-O3,8,10,guided,C-N,19340123071,271141139,2402603,443643
rajat31.mtx,4690002,4690002,20316253,-O3,8,100,static,C-N,19341420478,273644103,3621921,734131
rajat31.mtx,4690002,4690002,20316253,-O3,8,100,dynamic,C-N,19340943984,273633152,3635136,708363
rajat31.mtx,4690002,4690002,20316253,-O3,8,100,guided,C-N,19340111638,271069605,2405964,438924
rajat31.mtx,4690002,4690002,20316253,-O3,8,1000,static,C-N,19340249342,271517261,2567821,472103
rajat31.mtx,4690002,4690002,20316253,-O3,8,1000,dynamic,C-N,19340187141,271425332,2571425,491750
rajat31.mtx,4690002,4690002,20316253,-O3,8,1000,guided,C-N,19340195857,271024763,2387027,445242
rajat31.mtx,4690002,4690002,20316253,-O3,8,10000,static,C-N,19340174870,271361526,2418530,415457
rajat31.mtx,4690002,4690002,20316253,-O3,8,10000,dynamic,C-N,19340111261,271044921,2416497,417011
rajat31.mtx,4690002,4690002,20316253,-O3,8,10000,guided,C-N,19340167490,271307878,2458652,446410
rajat31.mtx,4690002,4690002,20316253,-O3,16,1,static,C-N,19457746991,307703874,15205507,1254612
rajat31.mtx,4690002,4690002,20316253,-O3,16,1,dynamic,C-N,19424881148,311147558,14977135,463724
rajat31.mtx,4690002,4690002,20316253,-O3,16,1,guided,C-N,19340795669,271073212,2451925,452106
rajat31.mtx,4690002,4690002,20316253,-O3,16,10,static,C-N,19352232635,282174434,8229813,1409292
rajat31.mtx,4690002,4690002,20316253,-O3,16,10,dynamic,C-N,19349071035,282628199,8114191,955532
rajat31.mtx,4690002,4690002,20316253,-O3,16,10,guided,C-N,19340565281,271098364,2407065,458577
rajat31.mtx,4690002,4690002,20316253,-O3,16,100,static,C-N,19341697866,273572733,3821671,684064
rajat31.mtx,4690002,4690002,20316253,-O3,16,100,dynamic,C-N,19341387213,273577711,3781024,742591
rajat31.mtx,4690002,4690002,20316253,-O3,16,100,guided,C-N,19340567828,271419143,2482755,455220
rajat31.mtx,4690002,4690002,20316253,-O3,16,1000,static,C-N,19340634621,270668036,2586333,468916
rajat31.mtx,4690002,4690002,20316253,-O3,16,1000,dynamic,C-N,19340576666,271543025,2576399,523167
rajat31.mtx,4690002,4690002,20316253,-O3,16,1000,guided,C-N,19340764295,271115651,2473961,451265
rajat31.mtx,4690002,4690002,20316253,-O3,16,10000,static,C-N,19340540100,270716961,2459373,422958
rajat31.mtx,4690002,4690002,20316253,-O3,16,10000,dynamic,C-N,19340834793,270935129,2447005,416223
rajat31.mtx,4690002,4690002,20316253,-O3,16,10000,guided,C-N,19340478742,271365913,2435763,479892
rajat31.mtx,4690002,4690002,20316253,-O3,32,1,static,C-N,19461736107,308384162,22071907,2782577
rajat31.mtx,4690002,4690002,20316253,-O3,32,1,dynamic,C-N,19428990351,318619297,23322394,1905890
rajat31.mtx,4690002,4690002,20316253,-O3,32,1,guided,C-N,19344520936,270998560,2459626,465107
rajat31.mtx,4690002,4690002,20316253,-O3,32,10,static,C-N,19356316383,283754144,10717590,2308573
rajat31.mtx,4690002,4690002,20316253,-O3,32,10,dynamic,C-N,19352984815,281615836,9067782,1945252
rajat31.mtx,4690002,4690002,20316253,-O3,32,10,guided,C-N,19344674205,271358541,2437762,470222
rajat31.mtx,4690002,4690002,20316253,-O3,32,100,static,C-N,19345781861,273707414,3890716,820206
rajat31.mtx,4690002,4690002,20316253,-O3,32,100,dynamic,C-N,19345207750,273849944,3940499,1019966
rajat31.mtx,4690002,4690002,20316253,-O3,32,100,guided,C-N,19344804592,271022884,2470510,463453
rajat31.mtx,4690002,4690002,20316253,-O3,32,1000,static,C-N,19345534358,270755720,2619239,535095
rajat31.mtx,4690002,4690002,20316253,-O3,32,1000,dynamic,C-N,19345086488,271252981,2592972,560080
rajat31.mtx,4690002,4690002,20316253,-O3,32,1000,guided,C-N,19345357651,270551502,2452008,465428
rajat31.mtx,4690002,4690002,20316253,-O3,32,10000,static,C-N,19345841304,270822740,2482319,452905
rajat31.mtx,4690002,4690002,20316253,-O3,32,10000,dynamic,C-N,19344973995,270754959,2463056,471881
rajat31.mtx,4690002,4690002,20316253,-O3,32,10000,guided,C-N,19344636687,270691679,2452553,460037
rajat31.mtx,4690002,4690002,20316253,-O3,64,1,static,C-N,19468489476,312813206,27391051,4786611
rajat31.mtx,4690002,4690002,20316253,-O3,64,1,dynamic,C-N,19436625093,327581038,32468437,4981071
rajat31.mtx,4690002,4690002,20316253,-O3,64,1,guided,C-N,19365362683,270538406,2521063,496514
rajat31.mtx,4690002,4690002,20316253,-O3,64,10,static,C-N,19363450370,283847839,11920439,3139616
rajat31.mtx,4690002,4690002,20316253,-O3,64,10,dynamic,C-N,19360482472,285185984,11857853,3579709
rajat31.mtx,4690002,4690002,20316253,-O3,64,10,guided,C-N,19366709170,271250884,2476194,497517
rajat31.mtx,4690002,4690002,20316253,-O3,64,100,static,C-N,19364042236,273599201,3938742,881908
rajat31.mtx,4690002,4690002,20316253,-O3,64,100,dynamic,C-N,19352695199,273363077,4025575,1332449
rajat31.mtx,4690002,4690002,20316253,-O3,64,100,guided,C-N,19372263857,270412178,2465570,512475
rajat31.mtx,4690002,4690002,20316253,-O3,64,1000,static,C-N,19353956924,271131765,2627513,596764
rajat31.mtx,4690002,4690002,20316253,-O3,64,1000,dynamic,C-N,19352330808,270943612,2619877,619122
rajat31.mtx,4690002,4690002,20316253,-O3,64,1000,guided,C-N,19373562666,270704916,2481962,494686
rajat31.mtx,4690002,4690002,20316253,-O3,64,10000,static,C-N,19370697572,270335421,2473667,449202
rajat31.mtx,4690002,4690002,20316253,-O3,64,10000,dynamic,C-N,19351410774,270374888,2457531,523711
rajat31.mtx,4690002,4690002,20316253,-O3,64,10000,guided,C-N,19367645968,270649173,2481432,484377
